ID_UNIFICA;EQUIDAD_SOCIAL;COBERTURA_SALUD;COBERTURA_EDUCACION;COBERTURA_ACUEDUCTO;COBERTURA_ALCANTARILLADO;DISTANCIA_SALUD;DISTANCIA_EDUCACION
6800110000000012680119;2,07199997901917;1347;973;3;1;277,39614244;1228,23493976111
6800110000000013090209;4,76931817152283;6932;4774;19;7;100,646563254;321,785093661329
6800110000000013160112;11,4365384406768;14838;9894;7;14;68,9372077822;88,5822458422388
6800110000000001890159;61,2030311064287;2603;1702;283;334;2751,57277205;3326,52577424293
6800110000000002030504;23,4218626833155;15947;11094;131;86;151,841419878;102,902141104299
6800110000000006360311;6,1128047893687;12087;8549;3;3;115,48874772;297,442910290041
6800110000000006360609;6,63815795551789;10752;7436;6;6;234,881315934;407,940692573391
6800110000000011000138;28,6961536810948;7810;4968;113;201;910,29716393;314,552873976471
6800110000000001010441;24,7689281650952;15864;10904;88;57;302,555013186;123,113034081792
6800110000000001880406;36,4688231916989;8106;5254;222;257;201,513511715;65,0394176240975
6800110000000001020303;15,4330767191373;13853;9487;111;62;228,174972528;166,006902804371
6800110000000001880204;31,098125231266;7572;4892;211;246;165,316001048;116,482565929359
6800110000000002030401;26,5526411002537;16481;11453;145;88;239,955620991;139,601868225135
6800110000000004230126;26,8339869134566;13608;9261;539;494;327,492038;382,08642804751
6800110000000003910113;32,7655017521704;16831;11470;131;81;456,344469027;104,551144104993
6800110000000010820513;8,25381356351456;14100;9476;629;207;92,3606049018;268,836637948959
6800110000000011940415;15,8350000190735;12638;8316;1694;1003;430,902378253;153,006760055988
6800110000000011950410;13,8262626155458;13023;8594;4;11;484,309448907;583,248224360542
6800110000000013120114;3,90514704672729;10700;7391;5;4;215,610602654;398,475448600111
6800110000000013130302;2,24810122123247;16409;12062;2;6;70,5850830445;661,072809431353
6800110000000013300201;9,1956520875295;2442;1635;9;15;267,765122194;342,900438946876
6800110000000015020706;27,3773257607637;5390;3519;764;478;613,841213077;1136,2692739603
6800110000000002770144;43,0082038715482;10994;7302;180;142;530,141420962;330,590319352636
6800110000000005280313;10,1855070556419;9834;6768;28;45;64,5514764287;367,33142783121
6800110000000007980323;7,25592109247258;10619;6972;3;2;510,996998368;419,710018357845
6800110000000008560169;18,3924464060248;13524;9360;135;126;246,028874276;169,847659348644
6800110000000010620109;2,56301371202077;10480;7471;8;12;238,203994029;319,786248292205
6800110000000011940579;36,7357646887087;15330;10155;969;376;256,465039952;215,881491875715
6800110000000012380402;1,74000000332793;9431;7225;0;5;22,1974987003;855,71132921558
6800110000000013330208;2,11907895732867;15412;11055;1;3;77,210166972;537,211558740691
6800110000000001010440;9,14513886637158;16490;11308;120;67;321,299683968;155,14646797425
6800110000000001900303;19,3881580288473;13144;8832;289;141;205,419399736;289,945399960339
6800110000000004210111;60,7327380109401;5683;3980;90;90;282,294273496;402,976707528182
6800110000000004180304;10,0142856367997;7896;5581;9;14;218,226816557;187,853178978314
6800110000000008550212;12,8500002087026;8570;5876;66;37;294,464398527;325,918002612937
6800110000000008610135;19,7224134044914;17203;12083;84;61;196,63739317;235,662702187189
6800110000000009440312;14,2829112176654;10206;6820;6;5;197,410701469;386,199269964236
6800110000000011960122;8,81323518823175;8534;5697;4;11;569,885616003;497,606794860068
6800110000000013330307;10,7394738676713;17964;12871;8;10;36,4677389037;529,836060208636
6800110000000015020328;29,1635136217684;1734;1046;42;192;1186,14400803;731,536035277604
6800110000000015020427;17,9560346603394;4458;2905;203;208;473,12221881;860,496813108041
6800110000000002760224;28,911111023691;1854;1189;250;163;606,345924917;535,242994488752
6800110000000002800512;33,4497820019201;13441;9328;314;162;211,83539075;247,56464720766
6800110000000002800829;15,3188888549805;11467;7942;226;163;222,401827411;242,175439490276
6800110000000003080102;9,47470585177926;12832;8325;13;24;289,658042158;125,274753062164
6800110000000003080202;6,81417906818105;9741;6178;6;16;104,761497866;199,566854469276
6800110000000007420135;6,98157913884834;17813;12028;11;15;350,176714163;365,09344929122
6800110000000008610305;22,8927272829143;11479;7843;139;137;306,252165654;273,716926464475
6800110000000011960116;7,04666666587194;7272;4873;3;10;672,560573532;615,341949391194
6800110000000013130309;4,82812495445833;14738;10921;2;6;101,621213958;385,342344115802
6800110000000001880335;37,5465523497812;5727;3865;121;73;73,5422677743;733,779552927759
6800110000000002850102;25,501428427015;3942;2633;344;198;521,731250627;118,097019693549
6800110000000002850115;25,9068184635856;7919;5271;433;226;492,372930644;180,188238236265
6800110000000004230124;26,0873452976898;15352;10521;526;486;288,345855635;352,807977819385
6800110000000004230138;45,4133806455303;13571;9262;507;463;145,290063738;93,3762845551501
6800110000000004740129;32,7981477507839;11520;7799;546;495;420,561104288;481,455244223856
6800110000000006500110;4,45670734427688;10894;7511;21;14;83,5158951566;290,585339749766
6800110000000007420132;3,34682537993741;17552;11865;6;9;190,367651202;230,574575087858
6800110000000012430303;2,52592593210715;2867;1882;9;11;422,888606423;384,520892982618
6800110000000013090202;4,94999999695636;6967;4807;14;6;158,607850678;262,503596955558
6800110000000013190405;8,05368411258647;12935;8875;5;9;113,169517351;164,39250329075
6800110000000015020535;64,8662791261377;9540;6210;774;501;363,440229153;905,658160811159
6800110000000002850520;45,8173545352684;7864;5258;438;236;329,214395033;131,637342396745
6800110000000003080306;3,20384612541932;10184;6569;8;11;44,2501038098;243,269933525226
6800110000000004220117;27,5014418959618;8200;5684;411;372;387,075500912;319,60521116815
6800110000000005270114;36,5787671396177;12201;8496;12;8;471,74622101;434,826428464455
6800110000000005260112;18,5093749711911;6169;4350;22;30;553,765645704;471,272098449666
6800110000000005700122;11,780769015734;6998;4794;6;22;200,49481567;74,3353398242793
6800110000000006360603;4,33961039897683;9758;6773;5;4;314,392503703;385,58191435452
6800110000000010820851;41,3013664731563;12150;7907;1834;1210;372,113631949;610,431094071349
6800110000000011950319;9,57192973086709;17757;11762;14;6;195,773897359;408,149302711713
6800110000000013330111;1,79577466131936;18439;12753;3;6;49,0629434304;390,41267195535
6800110000000004210506;15,8364283544677;3726;2576;1;5;237,019476536;550,572828677766
6800110000000005260220;37,0022735189308;5349;3834;13;20;480,515750511;405,929508730986
6800110000000004230161;30,2261904615934;13645;9313;524;482;301,288621952;324,130152947168
6800110000000005700113;16,8203703341661;7893;5378;9;25;130,585452443;57,8616141899608
6800110000000010820732;21,5661289409925;6601;4362;795;593;220,190607843;471,257119642789
6800110000000010820842;32,3035935641763;13383;8757;1666;856;87,1909630373;362,619833628735
6800110000000011950403;4,32363635897636;15849;10645;4;11;323,497414342;427,19089770497
6800110000000011960524;12,8139536692653;5301;3553;3;41;1009,43837546;1169,77323797286
6800110000000012410113;6,25444442563587;4865;3508;2;1;255,914364126;665,266547219112
6800110000000001880316;24,1647539803239;5968;4028;121;73;176,646146968;748,714850831064
6800110000000002030429;30,5833983942866;16750;11581;143;88;312,429734621;199,757589576351
6800110000000002770230;25,5905063212672;12665;8544;163;137;389,381879664;220,140391348517
6800110000000004740131;23,1378572174481;11881;8051;546;495;401,220816041;464,103799563371
6800110000000005260208;21,5509259237183;7215;5127;15;23;366,451192723;254,921611082841
6800110000000007420322;4,93070172962912;14031;9798;41;23;218,778012564;168,290269318255
6800110000000011960115;5,3258333325386;7272;4873;3;10;687,510607949;646,122116133115
6800110000000012930106;5,28461538064174;7549;4924;4;5;294,572971763;163,731628478453
6800110000000015020167;29,0443661011441;5547;3605;225;225;380,867674024;960,61615562127
6800110000000001880231;53,8840007591248;4823;3137;146;183;423,318746092;503,980154744721
6800110000000006510127;4,54833336671193;5396;3719;5;5;466,794530206;330,46468740119
6800110000000010820724;14,7363637201972;8159;5433;650;216;478,772469838;286,452308072718
6800110000000011940816;36,9748197030678;9247;5854;1537;1065;677,317087917;671,856819337954
6800110000000012680103;2,16410256196291;2557;1829;1;1;269,473871943;1150,54774620748
6800110000000012930301;4,47631589362496;6853;4711;0;2;594,633911037;332,765673902206
6800110000000013090227;6,77040812677267;7342;5028;14;6;99,5829450787;322,305102031193
6800110000000013120105;4,24794520662256;12181;8488;7;5;193,714051765;304,902301089832
6800110000000013300404;10,1622807007087;5097;3580;2;3;196,730958766;376,438448031209
6800110000000013340102;4,28800000349681;15062;10205;4;11;77,8649917807;281,732905287218
6800110000000014100212;6,13409083268859;10364;7113;12;7;217,965212859;211,342863333566
6800110000000015020307;38,8076929862683;1782;1070;42;192;1157,18576539;705,111622973258
6800110000000007970211;16,5109091346914;6719;4428;2;2;850,110530341;593,203488499127
6800110000000010820908;26,5991731182603;6742;4351;939;860;481,648874454;829,65210250712
6800110000000013340302;6,11041657057487;14780;10039;5;13;34,4649182514;189,348477268515
6800110000000004740134;54,3022563816013;11151;7532;543;492;439,441737496;483,723897073767
6800110000000004750158;15,9909448811388;9001;6159;462;404;481,412049249;426,090053540189
6800110000000005260216;34,6052080194155;5831;4203;13;20;444,348807298;348,468026360445
6800110000000006360612;17,3306666748722;10723;7413;5;6;150,912495502;407,023986343878
6800110000000006500104;4,06369050139827;10220;7081;4;3;59,7144985656;179,710779950896
6800110000000011940566;29,1258057004982;19307;12823;1339;562;363,766440181;111,576201415717
6800110000000015020424;39,0958340764046;1043;612;12;127;1203,86686826;58,8610812364126
6800110000000001010428;21,2715326295282;15415;10592;158;84;326,296335695;209,955267181888
6800110000000002850203;30,3541665962248;10458;7040;420;211;414,599485896;282,811109580623
6800110000000004230214;19,885965247949;11242;7721;201;216;206,422333663;208,408596966523
6800110000000010820676;33,0305917394397;13268;8734;1375;642;166,00091684;176,334007695623
6800110000000011940524;26,5732488110187;17560;11721;1021;356;206,422420847;146,417005641968
6800110000000011940620;23,2675927469024;8496;5392;1461;996;732,678467814;444,00819169146
6800110000000013090311;13,6485292990418;8343;5773;24;19;189,251370216;172,304681053737
6800110000000013340109;4,82397259792236;17824;11985;3;9;91,573855986;144,156179882674
6800110000000013340309;3,40142852163741;20686;14160;5;13;62,9928819213;287,858763042472
6800110000000002760130;41,1621542707991;13520;9240;89;63;238,657124091;250,187639929693
6800110000000002030319;36,4747894912207;15622;10745;131;79;392,152342757;230,720328030314
6800110000000008560205;6,31678321436569;16744;11780;74;63;357,094891877;140,043411841877
6800110000000010620601;9,46726201545625;8977;6031;111;109;301,853484938;488,322112165601
6800110000000010640101;5,87341772944112;12691;8702;3;6;233,212303696;193,294398103356
6800110000000010820107;2,14999998400086;5057;3616;6;1;118,500895754;353,500959193946
6800110000000010820809;16,4945454409628;10385;6781;1593;1136;334,627650424;666,487831622812
6800110000000015020114;31,5492480141776;9557;6141;683;518;134,668198509;719,110630688448
6800110000000004180426;47,3460776104647;5003;3580;6;7;311,023415831;203,987904521667
6800110000000004710107;18,2724489898098;13746;9497;101;119;83,8062829709;118,654648419428
6800110000000004750130;23,150000164142;7275;4922;353;300;454,32455274;478,678939459404
6800110000000006360209;7,08197683511778;12733;9176;5;6;168,764578853;260,151761108596
6800110000000007540415;5,50130430602509;19024;12998;6;8;73,9445679248;245,982903259702
6800110000000008560160;21,4100802684984;12553;8719;131;122;151,847425129;86,8966286320239
6800110000000010820512;9,38588708038292;15248;10232;647;217;55,766458479;333,539862390244
6800110000000011950222;10,7639343362363;18334;12263;5;13;348,483459854;377,530217430072
6800110000000011940674;26,0349653575804;10626;6843;1792;1159;622,430585831;381,273495511362
6800110000000013340103;23,7493341096242;16088;10916;4;11;20,2823442191;197,139455714618
6800110000000014110463;12,4088495220758;9782;6641;164;127;891,005406216;193,939811926931
6800110000000001900138;15,2035212886166;16153;11083;87;56;318,452647679;103,549615360047
6800110000000003200505;12,4365854750319;7400;5049;7;8;177,583576863;675,382041089828
6800110000000007420212;7,30860916628743;19056;13183;22;14;236,273855365;495,504504478738
6800110000000010620206;2,73405795511992;10590;7520;7;12;106,489753606;323,945753058963
6800110000000010820731;15,3621848791587;6832;4475;913;714;305,694725178;619,791255152135
6800110000000011940720;32,870621060921;13402;8702;2083;1347;483,451824187;349,799054502252
6800110000000012380608;8,24333341916402;4866;3674;2;1;22,6442746425;435,124547439902
6800110000000012420107;7,35882350101191;3998;2818;14;12;402,394838204;509,027133222209
6800110000000013300312;3,9687500141768;9369;6596;5;10;181,609584448;424,458152806026
6800110000000014110427;29,3450003266335;1674;1130;249;248;1452,24321738;612,012174902605
6800110000000015020802;39,3943549817608;4690;3011;134;170;260,576205786;430,035617876373
6800110000000001880238;43,3514077495521;6744;4346;200;231;235,170668337;354,586428834697
6800110000000001020839;26,4930553988174;11670;7504;89;93;450,403696453;310,911260471859
6800110000000001900421;15,8142154438823;10323;6902;107;76;184,155137793;348,211809202642
6800110000000003070206;15,6543686899167;11639;7896;43;36;219,837858869;274,591675130234
6800110000000012380103;1,24433963071063;10002;7405;1;5;210,037601851;376,171705561993
6800110000000001900425;11,6109243330835;11166;7525;142;121;195,318747871;458,879750594383
6800110000000002800407;33,8433652895887;12777;8855;252;127;283,417306692;189,861939757172
6800110000000003200510;7,86264369028738;15466;10458;5;8;43,9359493802;299,22103345641
6800110000000005260308;12,8757811374962;8773;6199;7;9;19,3331288622;146,953481538267
6800110000000005280114;21,702450782645;12757;8635;45;66;259,233126884;282,963946205575
6800110000000009870201;4,8122641567914;7546;5299;3;7;401,735488019;331,429088981523
